instance_id,state_hex,optimal_cost,algorithm,algo_params,heuristic,heuristic_params,h_start,solved,termination,solution_cost,suboptimality,nodes_expanded,nodes_generated,h_batches,h_states,h_time_s,wall_time_s,batch_size
19,3ea4bcdf75069218,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,94,,281,903,266,581,0.0186,0.0240,1
20,2b8d1e3c590476af,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,68,,82,269,83,188,0.0059,0.0075,1
21,8fc2a069d1eb3754,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,100,,359,1135,336,723,0.0236,0.0306,1
22,fc5ae0d17324b986,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,84,,160,514,161,355,0.0113,0.0144,1
23,afb57e4608cd3291,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",32.00,1,solved,82,,157,506,158,350,0.0111,0.0141,1
24,bdcea7f506482931,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",32.00,1,solved,60,,162,506,163,345,0.0115,0.0146,1
25,06cd48791ef5b3a2,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,128,,318,1005,296,637,0.0208,0.0268,1
26,af0e769c1d28b345,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",26.00,1,solved,38,,45,151,46,107,0.0032,0.0041,1
27,da5c9164037feb82,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,80,,176,552,177,376,0.0125,0.0159,1
28,f9ce7168d34520ba,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,108,,204,650,204,445,0.0144,0.0183,1
29,8c94bef105d2a673,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,76,,114,369,115,255,0.0081,0.0103,1
30,b65e19da284cf073,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,78,,129,409,130,281,0.0091,0.0116,1
31,fbe97065dc813a24,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",28.00,1,solved,112,,305,966,306,660,0.0214,0.0273,1
32,f9b47de035a216c8,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,66,,245,772,237,507,0.0166,0.0214,1
33,b7da6045ce19f238,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,62,,89,289,90,201,0.0063,0.0081,1
34,6ecab52037d8f419,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,82,,170,553,171,383,0.0120,0.0153,1
35,91b6308e25fdac74,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",44.00,1,solved,110,,180,589,181,410,0.0127,0.0162,1
36,b1fcda64e3092758,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",32.00,1,solved,58,,88,292,89,205,0.0062,0.0079,1
37,db85639caf47e012,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,98,,219,688,220,468,0.0154,0.0197,1
38,8baef09374dc1625,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,78,,113,377,114,265,0.0080,0.0102,1
39,59c6e830fb2a741d,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,122,,231,731,232,500,0.0163,0.0208,1
40,8dfce0a92b453671,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,48,,62,205,63,144,0.0044,0.0056,1
41,9f7385debc64a021,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,56,,68,228,69,161,0.0048,0.0062,1
42,4ec8b659d3f17a20,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,100,,351,1097,336,710,0.0235,0.0302,1
43,d908e16ca7b5f324,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",30.00,1,solved,50,,281,882,252,535,0.0176,0.0230,1
44,fea98d5432c6b170,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,112,,480,1555,337,751,0.0237,0.0328,1
45,c9bd74f50e6132a8,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,52,,66,210,67,145,0.0047,0.0060,1
46,658b1f7cad0e9324,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,76,,140,452,141,313,0.0099,0.0125,1
47,cb03ad8e497652f1,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",50.00,1,solved,114,,188,603,189,416,0.0133,0.0169,1
48,ab09c538e671f24d,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,84,,286,896,249,531,0.0175,0.0229,1
49,bd2cf64a35e71098,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,58,,98,324,99,227,0.0069,0.0088,1
50,da627fbe01c83954,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,72,,290,906,266,561,0.0187,0.0242,1
51,ed2810493f567bca,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,80,,104,337,105,234,0.0074,0.0095,1
52,abf68d190c32745e,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",44.00,1,solved,96,,301,970,268,596,0.0189,0.0247,1
53,e9c8f52b0137a4d6,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,80,,198,643,199,446,0.0140,0.0178,1
54,1c563a8de704fb92,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,56,,103,333,104,229,0.0082,0.0103,1
55,e35cfa28791b6d40,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,62,,126,413,127,286,0.0107,0.0143,1
56,c2a4f1798d05eb36,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",44.00,1,solved,120,,282,917,268,599,0.0250,0.0330,1
57,e628f0da179b3c54,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,116,,228,738,229,509,0.0184,0.0235,1
58,1a7df295b6048ec3,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",44.00,1,solved,144,,278,887,279,607,0.0198,0.0253,1
59,afd862537be491c0,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,88,,146,462,147,317,0.0104,0.0133,1
60,9a7cdb682e31f450,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,120,,293,946,293,649,0.0207,0.0265,1
61,dc1875fea6023b49,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,82,,216,681,217,462,0.0155,0.0198,1
62,15fd76b2ea0948c3,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",48.00,1,solved,118,,247,784,248,538,0.0183,0.0233,1
63,bf8e9a62d4051c73,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,66,,145,471,146,327,0.0103,0.0132,1
64,eac510fd29b83674,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",32.00,1,solved,72,,310,966,286,601,0.0202,0.0261,1
65,7ea81b3504cf296d,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,90,,336,1063,313,675,0.0220,0.0284,1
66,f68c9eb03475a12d,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,66,,97,305,98,209,0.0070,0.0088,1
67,3f75e0a4169bdc28,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",46.00,1,solved,120,,243,770,244,525,0.0172,0.0219,1
68,cbf92d316805ea47,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",46.00,1,solved,102,,152,497,153,346,0.0108,0.0137,1
69,4fec5a10728db963,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,64,,107,350,108,244,0.0076,0.0097,1
70,b9da7f813e0c2465,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",30.00,1,solved,84,,176,566,177,391,0.0124,0.0159,1
71,2edc9386f70a41b5,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,94,,547,1746,473,1021,0.0333,0.0438,1
72,671d98a0fe4cb325,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,42,,52,168,53,117,0.0038,0.0048,1
73,b7f9e0a23c46d815,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",40.00,1,solved,90,,352,1116,324,701,0.0227,0.0295,1
74,a68fd5c09eb23714,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,40,,44,148,45,105,0.0032,0.0040,1
75,bea52019df867c34,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,64,,79,254,80,176,0.0056,0.0071,1
76,d7cab1940f82635e,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,52,,101,320,102,220,0.0072,0.0091,1
77,c30b52d479a8ef16,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",44.00,1,solved,90,,277,864,253,531,0.0178,0.0232,1
78,278cef9d0b64a135,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,94,,143,456,144,314,0.0101,0.0129,1
79,ac09f2d1b38645e7,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,108,,270,863,271,592,0.0190,0.0243,1
80,bde8a0c963247f15,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",30.00,1,solved,74,,111,358,112,248,0.0079,0.0100,1
81,27c619a8b3e54df0,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",46.00,1,solved,92,,270,842,258,544,0.0181,0.0233,1
82,faec9d106b584723,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",32.00,1,solved,56,,93,295,94,203,0.0066,0.0084,1
83,bae9c12534d786f0,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",44.00,1,solved,114,,217,711,199,446,0.0140,0.0182,1
84,0fb47a9d86ec5321,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",30.00,1,solved,90,,197,629,198,432,0.0139,0.0177,1
85,af059bd6e14c2738,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,106,,247,851,228,543,0.0159,0.0208,1
86,ef046b9ca3d27581,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",30.00,1,solved,106,,222,706,222,482,0.0158,0.0202,1
87,e357d4bc8106f9a2,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",46.00,1,solved,112,,193,614,194,422,0.0139,0.0177,1
88,1d59203e7fbca648,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,54,,65,222,66,158,0.0046,0.0059,1
89,fed8bc9016a37425,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",30.00,1,solved,66,,132,415,133,284,0.0095,0.0120,1
90,f2ad168c9e0b7534,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",32.00,1,solved,66,,128,412,129,285,0.0092,0.0118,1
91,72ecf9a1b5864d30,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",36.00,1,solved,68,,404,1295,323,699,0.0228,0.0307,1
92,f3cd20e98b45671a,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",38.00,1,solved,98,,231,745,232,514,0.0163,0.0208,1
93,5fd43029be618ac7,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,96,,142,474,143,331,0.0101,0.0129,1
94,c2ed4f9a057168b3,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",44.00,1,solved,96,,134,429,135,296,0.0095,0.0121,1
95,9f6e7358ab1d204c,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,94,,184,596,185,413,0.0129,0.0165,1
96,b15afc3472e8d096,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",42.00,1,solved,130,,266,858,266,591,0.0188,0.0239,1
97,efdc2943a75860b1,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,78,,211,678,212,467,0.0149,0.0190,1
98,aec2d5f90b861734,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",34.00,1,solved,92,,161,518,162,358,0.0114,0.0145,1
99,1ac2906e53b7df48,,gbfs,{},pdb,"{""pdb_dir"": ""../phase1_data_generation/data/pdbs""}",48.00,1,solved,94,,169,536,170,367,0.0119,0.0152,1
0,8ab57e3c01296df4,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,50,,647,1447,409,895,1.0823,1.0868,1
1,8f4a75ed326cb091,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",42.00,1,solved,46,,302,665,268,580,0.7328,0.7365,1
2,8c0edb4f792536a1,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",40.00,1,solved,44,,157,357,145,327,0.3500,0.3518,1
3,5e692f8d0c43ab17,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",50.00,1,solved,52,,88,199,87,195,0.2377,0.2389,1
4,01d46fe2bac57398,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,44,,99,230,85,193,0.2430,0.2443,1
5,ebc8f514da296370,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",40.00,1,solved,40,,51,112,52,112,0.1456,0.1463,1
6,87c53fbd2e0614a9,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",38.00,1,solved,42,,316,712,230,502,0.6168,0.6200,1
7,bc9eaf64035d2178,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",36.00,1,solved,36,,78,176,77,168,0.1819,0.1830,1
8,d957c832a46be0f1,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",56.00,1,solved,52,,116,257,117,257,0.3198,0.3213,1
9,a49e3db67f05281c,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",46.00,1,solved,48,,188,424,165,361,0.4186,0.4207,1
10,fc0b42a5378e619d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,50,,252,574,238,534,0.6566,0.6598,1
11,c2b1ea483f95d760,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",50.00,1,solved,50,,103,228,97,212,0.2657,0.2670,1
12,c25d10e873ab96f4,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",52.00,1,solved,54,,347,817,316,726,0.9318,0.9380,1
13,e8f470ab21dc5693,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",50.00,1,solved,50,,131,294,108,238,0.2383,0.2396,1
14,72596c10aedf3b84,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,52,,134,320,116,270,0.3027,0.3041,1
15,ef2d501b867a934c,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,50,,304,687,286,631,0.8152,0.8192,1
16,ad84c615be0239f7,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,44,,89,202,79,174,0.2332,0.2344,1
17,bf4dac98560e3217,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",40.00,1,solved,40,,213,495,172,385,0.4353,0.4378,1
18,bd08947ce6a1f352,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",38.00,1,solved,40,,67,148,64,140,0.1478,0.1486,1
19,3ea4bcdf75069218,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,50,,592,1336,501,1097,1.3941,1.4014,1
20,2b8d1e3c590476af,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,50,,376,859,347,784,0.9576,0.9624,1
21,8fc2a069d1eb3754,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",46.00,1,solved,50,,100,241,97,227,0.2641,0.2655,1
22,fc5ae0d17324b986,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,42,,70,168,68,159,0.1910,0.1920,1
23,afb57e4608cd3291,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",40.00,1,solved,42,,84,189,72,163,0.2003,0.2014,1
24,bdcea7f506482931,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",40.00,1,solved,40,,52,116,53,116,0.0942,0.0949,1
25,06cd48791ef5b3a2,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",50.00,1,solved,50,,142,328,140,320,0.3082,0.3102,1
26,af0e769c1d28b345,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",32.00,1,solved,30,,86,194,82,179,0.2306,0.2317,1
27,da5c9164037feb82,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,48,,221,511,194,446,0.5487,0.5516,1
28,f9ce7168d34520ba,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",42.00,1,solved,46,,530,1166,388,851,1.0426,1.0483,1
29,8c94bef105d2a673,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,42,,77,166,78,166,0.2347,0.2358,1
30,b65e19da284cf073,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",50.00,1,solved,52,,256,566,243,534,0.6763,0.6797,1
31,fbe97065dc813a24,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",34.00,1,solved,34,,42,106,43,106,0.1200,0.1206,1
32,f9b47de035a216c8,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",42.00,1,solved,44,,459,1030,405,896,1.0152,1.0203,1
33,b7da6045ce19f238,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,50,,117,260,105,228,0.2774,0.2787,1
34,6ecab52037d8f419,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,44,,125,293,97,215,0.2710,0.2725,1
35,91b6308e25fdac74,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",50.00,1,solved,48,,91,207,89,199,0.2688,0.2702,1
36,b1fcda64e3092758,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",40.00,1,solved,42,,180,409,163,369,0.4267,0.4288,1
37,db85639caf47e012,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",48.00,1,solved,48,,273,597,230,489,0.6097,0.6128,1
38,8baef09374dc1625,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,46,,709,1625,455,1010,1.2744,1.2819,1
39,59c6e830fb2a741d,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",46.00,1,solved,48,,71,159,66,145,0.1600,0.1608,1
40,8dfce0a92b453671,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",40.00,1,solved,44,,293,668,246,537,0.6143,0.6174,1
41,9f7385debc64a021,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",50.00,1,solved,52,,122,288,116,270,0.3523,0.3540,1
42,4ec8b659d3f17a20,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",44.00,1,solved,44,,89,197,90,197,0.2434,0.2446,1
43,d908e16ca7b5f324,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",36.00,1,solved,38,,200,446,183,404,0.5176,0.5202,1
44,fea98d5432c6b170,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",42.00,1,solved,42,,124,275,92,202,0.2559,0.2573,1
45,c9bd74f50e6132a8,,idastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",42.00,1,solved,46,,254,577,243,550,0.5836,0.5865,1
