instance_id,state_hex,optimal_cost,algorithm,algo_params,heuristic,heuristic_params,h_start,solved,termination,solution_cost,suboptimality,nodes_expanded,nodes_generated,h_batches,h_states,h_time_s,wall_time_s,batch_size
18,bfae79cd23056481,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",30.00,1,solved,30,,30,91,31,62,0.0581,0.0598,1
19,0be95cd8f7643a21,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 1.0, ""threshold"": 0.5}",28.00,1,solved,28,,29,94,30,66,0.0540,0.0554,1
0,fead983c7b652014,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,30,,68,212,69,145,0.1192,0.1223,1
1,6bfc23e8ad047159,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,30,,54,172,54,117,0.0940,0.0966,1
2,edab7f6c04983251,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,73,244,74,166,0.1292,0.1327,1
3,9dc8eaf40751b362,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,30,92,31,63,0.0535,0.0549,1
4,fedc30a8b5712649,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",22.00,1,solved,26,,75,237,76,163,0.1370,0.1406,1
5,ed9cfb50a4723618,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,28,94,29,67,0.0528,0.0542,1
6,edc8fa941305b726,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,85,260,84,166,0.1593,0.1640,1
7,0ed8fac639157b24,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,56,182,57,123,0.0948,0.0973,1
8,bfecad4879512036,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,31,99,32,69,0.0574,0.0589,1
9,fec8b9ad35046271,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,24,,30,104,31,75,0.0546,0.0560,1
10,eb859dc4f60a7312,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,30,,54,167,54,112,0.1018,0.1045,1
11,afd8bec075213649,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,28,,29,93,30,65,0.0888,0.0906,1
12,fec4a98d0721b356,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,27,87,28,61,0.0966,0.0985,1
13,0fec73a8b6d59214,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,84,278,85,191,0.1543,0.1582,1
14,6d08efc5a934b721,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,26,83,27,58,0.0499,0.0511,1
15,0fe4b9a86c1d7325,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,30,,49,161,50,113,0.0928,0.0954,1
16,e20dfbac35896714,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,24,,27,83,28,57,0.0553,0.0568,1
17,bfdca9e826417035,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,24,,40,122,41,81,0.0827,0.0851,1
18,bfae79cd23056481,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,30,,100,306,98,197,0.1806,0.1868,1
19,0be95cd8f7643a21,,wastar,"{""w"": 1.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,31,98,32,68,0.0576,0.0593,1
0,fead983c7b652014,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,30,,39,124,40,86,0.0711,0.0731,1
1,6bfc23e8ad047159,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,30,,35,114,36,80,0.0656,0.0676,1
2,edab7f6c04983251,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,29,97,30,69,0.0547,0.0562,1
3,9dc8eaf40751b362,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,29,89,30,61,0.0520,0.0532,1
4,fedc30a8b5712649,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",22.00,1,solved,28,,38,124,39,87,0.0725,0.0745,1
5,ed9cfb50a4723618,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,28,94,29,67,0.0575,0.0589,1
6,edc8fa941305b726,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,32,101,33,70,0.0593,0.0608,1
7,0ed8fac639157b24,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,30,97,31,68,0.0555,0.0569,1
8,bfecad4879512036,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,27,88,28,62,0.0501,0.0512,1
9,fec8b9ad35046271,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,24,,30,104,31,75,0.0588,0.0603,1
10,eb859dc4f60a7312,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,30,,34,106,35,73,0.0648,0.0666,1
11,afd8bec075213649,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,28,,28,89,29,62,0.0527,0.0541,1
12,fec4a98d0721b356,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,27,87,28,61,0.0558,0.0574,1
13,0fec73a8b6d59214,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,30,,39,131,40,93,0.0708,0.0729,1
14,6d08efc5a934b721,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,26,83,27,58,0.0507,0.0522,1
15,0fe4b9a86c1d7325,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,34,,43,142,44,100,0.0889,0.0914,1
16,e20dfbac35896714,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,24,,27,83,28,57,0.0610,0.0627,1
17,bfdca9e826417035,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,24,,26,79,27,54,0.0654,0.0669,1
18,bfae79cd23056481,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,30,,30,91,31,62,0.0771,0.0790,1
19,0be95cd8f7643a21,,wastar,"{""w"": 2.0}",classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,31,98,32,68,0.0783,0.0803,1
0,fead983c7b652014,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,34,,38,126,39,89,0.0927,0.0948,1
1,6bfc23e8ad047159,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,34,,35,117,36,83,0.0831,0.0856,1
2,edab7f6c04983251,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,29,97,30,69,0.0680,0.0697,1
3,9dc8eaf40751b362,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,29,89,30,61,0.0692,0.0708,1
4,fedc30a8b5712649,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",22.00,1,solved,28,,30,96,31,67,0.0670,0.0689,1
5,ed9cfb50a4723618,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,28,94,29,67,0.0540,0.0557,1
6,edc8fa941305b726,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,32,101,33,70,0.0648,0.0663,1
7,0ed8fac639157b24,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,30,97,31,68,0.0571,0.0586,1
8,bfecad4879512036,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,27,88,28,62,0.0526,0.0541,1
9,fec8b9ad35046271,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,29,99,30,71,0.0580,0.0599,1
10,eb859dc4f60a7312,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",30.00,1,solved,34,,39,123,40,85,0.0790,0.0812,1
11,afd8bec075213649,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,28,,28,89,29,62,0.0554,0.0568,1
12,fec4a98d0721b356,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,27,87,28,61,0.0548,0.0563,1
13,0fec73a8b6d59214,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,32,,34,112,35,79,0.0642,0.0658,1
14,6d08efc5a934b721,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,26,,26,83,27,58,0.0579,0.0593,1
15,0fe4b9a86c1d7325,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,36,,42,138,43,97,0.0811,0.0831,1
16,e20dfbac35896714,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,26,,28,88,29,61,0.0585,0.0605,1
17,bfdca9e826417035,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",24.00,1,solved,24,,26,79,27,54,0.0493,0.0506,1
18,bfae79cd23056481,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",28.00,1,solved,30,,30,91,31,62,0.0654,0.0671,1
19,0be95cd8f7643a21,,gbfs,{},classifier,"{""checkpoint"": ""../phase2_model_training/checkpoints/classifier/best_model.pt"", ""device"": ""mps"", ""temperature"": 2.0, ""threshold"": 0.1}",26.00,1,solved,28,,31,98,32,68,0.0660,0.0680,1
0,fead983c7b652014,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,30,,96,301,97,198,0.1571,0.1612,1
1,6bfc23e8ad047159,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",31.00,1,solved,36,,604,1911,592,1233,0.8890,0.9152,1
2,edab7f6c04983251,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,30,,339,1058,339,696,0.5033,0.5178,1
3,9dc8eaf40751b362,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,28,,47,154,48,108,0.0708,0.0728,1
4,fedc30a8b5712649,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",22.00,1,solved,28,,205,658,203,437,0.3068,0.3154,1
5,ed9cfb50a4723618,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,26,,36,119,37,82,0.0589,0.0608,1
6,edc8fa941305b726,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",27.00,1,solved,30,,202,630,199,416,0.3410,0.3506,1
7,0ed8fac639157b24,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,34,,1903,5977,1864,3832,3.4041,3.5115,1
8,bfecad4879512036,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",27.00,1,solved,28,,88,280,87,190,0.1307,0.1347,1
9,fec8b9ad35046271,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",20.00,1,solved,24,,125,409,124,275,0.2087,0.2146,1
10,eb859dc4f60a7312,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",32.00,1,solved,36,,580,1815,568,1180,0.9147,0.9420,1
11,afd8bec075213649,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,30,,323,1036,319,686,0.5555,0.5720,1
12,fec4a98d0721b356,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,26,,37,122,37,85,0.0594,0.0611,1
13,0fec73a8b6d59214,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,32,,411,1300,411,856,0.6488,0.6681,1
14,6d08efc5a934b721,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,26,,33,107,34,73,0.0591,0.0607,1
15,0fe4b9a86c1d7325,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",30.00,1,solved,34,,622,1963,611,1286,1.0684,1.1037,1
16,e20dfbac35896714,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,24,,24,75,25,52,0.0366,0.0377,1
17,bfdca9e826417035,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,26,,98,309,99,207,0.1413,0.1454,1
18,bfae79cd23056481,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",30.00,1,solved,30,,62,186,61,122,0.0855,0.0879,1
19,0be95cd8f7643a21,,wastar,"{""w"": 1.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,28,,28,90,29,63,0.0477,0.0488,1
0,fead983c7b652014,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,40,,172,545,172,372,0.2526,0.2597,1
1,6bfc23e8ad047159,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",31.00,1,solved,38,,84,268,84,184,0.1338,0.1375,1
2,edab7f6c04983251,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,30,,178,562,176,373,0.2658,0.2736,1
3,9dc8eaf40751b362,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,28,,30,93,31,64,0.0483,0.0497,1
4,fedc30a8b5712649,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",22.00,1,solved,32,,62,199,62,134,0.0895,0.0921,1
5,ed9cfb50a4723618,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,32,,39,126,40,88,0.0581,0.0596,1
6,edc8fa941305b726,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",27.00,1,solved,36,,79,254,79,175,0.1155,0.1189,1
7,0ed8fac639157b24,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,34,,281,878,271,569,0.3939,0.4053,1
8,bfecad4879512036,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",27.00,1,solved,28,,41,130,41,89,0.0662,0.0681,1
9,fec8b9ad35046271,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",20.00,1,solved,28,,44,148,45,105,0.0709,0.0729,1
10,eb859dc4f60a7312,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",32.00,1,solved,38,,251,779,232,478,0.3945,0.4069,1
11,afd8bec075213649,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,36,,184,577,181,382,0.2626,0.2710,1
12,fec4a98d0721b356,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,26,,28,89,29,62,0.0439,0.0454,1
13,0fec73a8b6d59214,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,36,,263,817,241,496,0.3770,0.3889,1
14,6d08efc5a934b721,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,26,,26,83,27,58,0.0475,0.0487,1
15,0fe4b9a86c1d7325,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",30.00,1,solved,44,,328,1033,322,683,0.4775,0.4932,1
16,e20dfbac35896714,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,24,,24,75,25,52,0.0358,0.0369,1
17,bfdca9e826417035,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,30,,124,392,124,267,0.1862,0.1916,1
18,bfae79cd23056481,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",30.00,1,solved,32,,102,325,102,223,0.1410,0.1451,1
19,0be95cd8f7643a21,,wastar,"{""w"": 2.0}",regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,28,,28,90,29,63,0.0425,0.0437,1
0,fead983c7b652014,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",28.00,1,solved,66,,192,606,192,412,0.2938,0.3023,1
1,6bfc23e8ad047159,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",31.00,1,solved,38,,58,184,58,126,0.0894,0.0921,1
2,edab7f6c04983251,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",24.00,1,solved,70,,245,770,245,522,0.3470,0.3570,1
3,9dc8eaf40751b362,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,34,,34,114,35,81,0.0509,0.0524,1
4,fedc30a8b5712649,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",22.00,1,solved,28,,29,93,30,65,0.0442,0.0454,1
5,ed9cfb50a4723618,,gbfs,{},regressor,"{""checkpoint"": ""../phase2_model_training/checkpoints/regressor/best_model.pt"", ""device"": ""mps""}",26.00,1,solved,32,,38,119,39,82,0.0556,0.0571,1
